pitch,a,h,T
0.9,0.6,1,0.97176 
0.9,0.6,1.5,0.86397 
0.9,0.6,2,0.66487 
0.9,0.6,2.5,0.67388 
0.9,0.62,0.5,0.74590 
0.9,0.62,1,0.97057 
0.9,0.62,1.5,0.88539 
0.9,0.62,2,0.67637 
0.9,0.62,2.5,0.66101 
0.9,0.64,0.5,0.74218 
0.9,0.64,1,0.96667 
0.9,0.64,1.5,0.90580 
0.9,0.64,2,0.69056 
0.9,0.64,2.5,0.65176 
0.9,0.66,0.5,0.73635 
0.9,0.66,1,0.96045 
0.9,0.66,1.5,0.92574 
0.9,0.66,2,0.70580 
0.9,0.66,2.5,0.64388 
0.9,0.68,0.5,0.73121 
0.9,0.68,1,0.95150 
0.9,0.68,1.5,0.94426 
0.9,0.68,2,0.72464 
0.9,0.68,2.5,0.64090 
0.9,0.7,0.5,0.72690 
0.9,0.7,1,0.94113 
0.9,0.7,1.5,0.95942 
0.9,0.7,2,0.74477 
0.9,0.7,2.5,0.64130 
0.9,0.72,0.5,0.72118 
0.9,0.72,1,0.92830 
0.9,0.72,1.5,0.97095 
0.9,0.72,2,0.76711 
0.9,0.72,2.5,0.64549 
0.9,0.74,0.5,0.71663 
0.9,0.74,1,0.91291 
0.9,0.74,1.5,0.97832 
0.9,0.74,2,0.78956 
0.9,0.74,2.5,0.65279 
0.9,0.76,0.5,0.71097 
0.9,0.76,1,0.89710 
0.9,0.76,1.5,0.98082 
0.9,0.76,2,0.81289 
0.9,0.76,2.5,0.66498 
0.9,0.78,0.5,0.70417 
0.9,0.78,1,0.87849 
0.9,0.78,1.5,0.97757 
0.9,0.78,2,0.83626 
0.9,0.78,2.5,0.67982 
0.9,0.8,0.5,0.69965 
0.9,0.8,1,0.86019 
0.9,0.8,1.5,0.96857 
0.9,0.8,2,0.85614 
0.9,0.8,2.5,0.69769 
1,0.4,0.5,0.76586 
1,0.4,1,0.88171 
1,0.4,1.5,0.68950 
1,0.4,2,0.66942 
1,0.4,2.5,0.86232 
1,0.42,0.5,0.76681 
1,0.42,1,0.89623 
1,0.42,1.5,0.70033 
1,0.42,2,0.66186 
1,0.42,2.5,0.85331 
1,0.44,0.5,0.76665 
1,0.44,1,0.90992 
1,0.44,1.5,0.71290 
1,0.44,2,0.65488 
1,0.44,2.5,0.84035 
1,0.46,0.5,0.76616 
1,0.46,1,0.92283 
1,0.46,1.5,0.72720 
1,0.46,2,0.64918 
1,0.46,2.5,0.82240 
1,0.48,0.5,0.76533 
1,0.48,1,0.93463 
1,0.48,1.5,0.74214 
1,0.48,2,0.64567 
1,0.48,2.5,0.80274 
1,0.5,0.5,0.76312 
1,0.5,1,0.94530 
1,0.5,1.5,0.76005 
1,0.5,2,0.64312 
1,0.5,2.5,0.78002 
1,0.52,0.5,0.76169 
1,0.52,1,0.95469 
1,0.52,1.5,0.77744 
1,0.52,2,0.64342 
1,0.52,2.5,0.75580 
1,0.54,0.5,0.75923 
1,0.54,1,0.96230 
1,0.54,1.5,0.79667 
1,0.54,2,0.64506 
1,0.54,2.5,0.73338 
1,0.56,0.5,0.75698 
1,0.56,1,0.96757 
1,0.56,1.5,0.81731 
1,0.56,2,0.64838 
1,0.56,2.5,0.71266 
1,0.58,0.5,0.75371 
1,0.58,1,0.97117 
1,0.58,1.5,0.83846 
1,0.58,2,0.65475 
1,0.58,2.5,0.69392 
1,0.6,0.5,0.75040 
1,0.6,1,0.97218 
1,0.6,1.5,0.86015 
1,0.6,2,0.66421 
1,0.6,2.5,0.67695 
1,0.62,0.5,0.74615 
1,0.62,1,0.97082 
1,0.62,1.5,0.88166 
1,0.62,2,0.67430 
1,0.62,2.5,0.66321 
1,0.64,0.5,0.74206 
1,0.64,1,0.96744 
1,0.64,1.5,0.90361 
1,0.64,2,0.68806 
1,0.64,2.5,0.65167 
1,0.66,0.5,0.73780 
1,0.66,1,0.96152 
1,0.66,1.5,0.92368 
1,0.66,2,0.70379 
1,0.66,2.5,0.64463 
1,0.68,0.5,0.73259 
1,0.68,1,0.95318 
1,0.68,1.5,0.94187 
1,0.68,2,0.72233 
1,0.68,2.5,0.64146 
1,0.7,0.5,0.72768 
1,0.7,1,0.94262 
1,0.7,1.5,0.95767 
1,0.7,2,0.74261 
1,0.7,2.5,0.64126 
1,0.72,0.5,0.72303 
1,0.72,1,0.92979 
1,0.72,1.5,0.97003 
1,0.72,2,0.76498 
1,0.72,2.5,0.64476 
1,0.74,0.5,0.71743 
1,0.74,1,0.91525 
1,0.74,1.5,0.97813 
1,0.74,2,0.78838 
1,0.74,2.5,0.65243 
1,0.76,0.5,0.71171 
1,0.76,1,0.89838 
1,0.76,1.5,0.98102 
1,0.76,2,0.81158 
1,0.76,2.5,0.66376 
1,0.78,0.5,0.70635 
1,0.78,1,0.88014 
1,0.78,1.5,0.97842 
1,0.78,2,0.83501 
1,0.78,2.5,0.67817 
1,0.8,0.5,0.70017 
1,0.8,1,0.86077 
1,0.8,1.5,0.96945 
1,0.8,2,0.85526 
1,0.8,2.5,0.69629 
1.1,0.4,0.5,0.76584 
1.1,0.4,1,0.87829 
1.1,0.4,1.5,0.68776 
1.1,0.4,2,0.67230 
1.1,0.4,2.5,0.86390 
1.1,0.42,0.5,0.76633 
1.1,0.42,1,0.89241 
1.1,0.42,1.5,0.69774 
1.1,0.42,2,0.66460 
1.1,0.42,2.5,0.85664 
1.1,0.44,0.5,0.76642 
1.1,0.44,1,0.90623 
1.1,0.44,1.5,0.71052 
1.1,0.44,2,0.65712 
1.1,0.44,2.5,0.84424 
1.1,0.46,0.5,0.76637 
1.1,0.46,1,0.92013 
1.1,0.46,1.5,0.72393 
1.1,0.46,2,0.65134 
1.1,0.46,2.5,0.82813 
1.1,0.48,0.5,0.76513 
1.1,0.48,1,0.93217 
1.1,0.48,1.5,0.73799 
1.1,0.48,2,0.64655 
1.1,0.48,2.5,0.80844 
1.1,0.5,0.5,0.76400 
1.1,0.5,1,0.94315 
1.1,0.5,1.5,0.75568 
1.1,0.5,2,0.64464 
1.1,0.5,2.5,0.78597 
1.1,0.52,0.5,0.76248 
1.1,0.52,1,0.95269 
1.1,0.52,1.5,0.77375 
1.1,0.52,2,0.64259 
1.1,0.52,2.5,0.76268 
1.1,0.54,0.5,0.75994 
1.1,0.54,1,0.96041 
1.1,0.54,1.5,0.79287 
1.1,0.54,2,0.64448 
1.1,0.54,2.5,0.73984 
1.1,0.56,0.5,0.75720 
1.1,0.56,1,0.96629 
1.1,0.56,1.5,0.81238 
1.1,0.56,2,0.64806 
1.1,0.56,2.5,0.71805 
1.1,0.58,0.5,0.75415 
1.1,0.58,1,0.97034 
1.1,0.58,1.5,0.83460 
1.1,0.58,2,0.65375 
1.1,0.58,2.5,0.69841 
1.1,0.6,0.5,0.75047 
1.1,0.6,1,0.97181 
1.1,0.6,1.5,0.85624 
1.1,0.6,2,0.66109 
1.1,0.6,2.5,0.68075 
1.1,0.62,0.5,0.74641 
1.1,0.62,1,0.97089 
1.1,0.62,1.5,0.87805 
1.1,0.62,2,0.67214 
1.1,0.62,2.5,0.66603 
1.1,0.64,0.5,0.74249 
1.1,0.64,1,0.96799 
1.1,0.64,1.5,0.89971 
1.1,0.64,2,0.68582 
1.1,0.64,2.5,0.65382 
1.1,0.66,0.5,0.73842 
1.1,0.66,1,0.96252 
1.1,0.66,1.5,0.92045 
1.1,0.66,2,0.70149 
1.1,0.66,2.5,0.64627 
1.1,0.68,0.5,0.73327 
1.1,0.68,1,0.95381 
1.1,0.68,1.5,0.93974 
1.1,0.68,2,0.71948 
1.1,0.68,2.5,0.64142 
1.1,0.7,0.5,0.72843 
1.1,0.7,1,0.94363 
1.1,0.7,1.5,0.95597 
1.1,0.7,2,0.74029 
1.1,0.7,2.5,0.64066 
1.1,0.72,0.5,0.72300 
1.1,0.72,1,0.93101 
1.1,0.72,1.5,0.96880 
1.1,0.72,2,0.76260 
1.1,0.72,2.5,0.64414 
1.1,0.74,0.5,0.71785 
1.1,0.74,1,0.91644 
1.1,0.74,1.5,0.97746 
1.1,0.74,2,0.78617 
1.1,0.74,2.5,0.65164 
1.1,0.76,0.5,0.71234 
1.1,0.76,1,0.90011 
1.1,0.76,1.5,0.98111 
1.1,0.76,2,0.80949 
1.1,0.76,2.5,0.66246 
1.1,0.78,0.5,0.70651 
1.1,0.78,1,0.88149 
1.1,0.78,1.5,0.97881 
1.1,0.78,2,0.83313 
1.1,0.78,2.5,0.67721 
1.1,0.8,0.5,0.70054 
1.1,0.8,1,0.86191 
1.1,0.8,1.5,0.97050 
1.1,0.8,2,0.85370 
1.1,0.8,2.5,0.69532 
1.2,0.4,0.5,0.76478 
1.2,0.4,1,0.87374 
1.2,0.4,1.5,0.68506 
1.2,0.4,2,0.67551 
1.2,0.4,2.5,0.86514 
1.2,0.42,0.5,0.76567 
1.2,0.42,1,0.88833 
1.2,0.42,1.5,0.69532 
1.2,0.42,2,0.66724 
1.2,0.42,2.5,0.85949 
1.2,0.44,0.5,0.76612 
1.2,0.44,1,0.90244 
1.2,0.44,1.5,0.70686 
1.2,0.44,2,0.65984 
1.2,0.44,2.5,0.84904 
1.2,0.46,0.5,0.76634 
1.2,0.46,1,0.91579 
1.2,0.46,1.5,0.71996 
1.2,0.46,2,0.65320 
1.2,0.46,2.5,0.83375 
1.2,0.48,0.5,0.76576 
1.2,0.48,1,0.92823 
1.2,0.48,1.5,0.73497 
1.2,0.48,2,0.64841 
1.2,0.48,2.5,0.81485 
1.2,0.5,0.5,0.76446 
1.2,0.5,1,0.94035 
1.2,0.5,1.5,0.75166 
1.2,0.5,2,0.64527 
1.2,0.5,2.5,0.79250 
1.2,0.52,0.5,0.76239 
1.2,0.52,1,0.95025 
1.2,0.52,1.5,0.76874 
1.2,0.52,2,0.64407 
1.2,0.52,2.5,0.77032 
1.2,0.54,0.5,0.76094 
1.2,0.54,1,0.95858 
1.2,0.54,1.5,0.78812 
1.2,0.54,2,0.64434 
1.2,0.54,2.5,0.74534 
1.2,0.56,0.5,0.75795 
1.2,0.56,1,0.96473 
1.2,0.56,1.5,0.80860 
1.2,0.56,2,0.64705 
1.2,0.56,2.5,0.72388 
1.2,0.58,0.5,0.75511 
1.2,0.58,1,0.96927 
1.2,0.58,1.5,0.82975 
1.2,0.58,2,0.65261 
1.2,0.58,2.5,0.70298 
1.2,0.6,0.5,0.75133 
1.2,0.6,1,0.97160 
1.2,0.6,1.5,0.85167 
1.2,0.6,2,0.66107 
1.2,0.6,2.5,0.68435 
1.2,0.62,0.5,0.74755 
1.2,0.62,1,0.97120 
1.2,0.62,1.5,0.87443 
1.2,0.62,2,0.67031 
1.2,0.62,2.5,0.66844 
1.2,0.64,0.5,0.74322 
1.2,0.64,1,0.96855 
1.2,0.64,1.5,0.89606 
1.2,0.64,2,0.68331 
1.2,0.64,2.5,0.65647 
1.2,0.66,0.5,0.73849 
1.2,0.66,1,0.96316 
1.2,0.66,1.5,0.91738 
1.2,0.66,2,0.69837 
1.2,0.66,2.5,0.64784 
1.2,0.68,0.5,0.73417 
1.2,0.68,1,0.95528 
1.2,0.68,1.5,0.93709 
1.2,0.68,2,0.71677 
1.2,0.68,2.5,0.64269 
1.2,0.7,0.5,0.72913 
1.2,0.7,1,0.94518 
1.2,0.7,1.5,0.95404 
1.2,0.7,2,0.73694 
1.2,0.7,2.5,0.64131 
1.2,0.72,0.5,0.72399 
1.2,0.72,1,0.93256 
1.2,0.72,1.5,0.96766 
1.2,0.72,2,0.75935 
1.2,0.72,2.5,0.64388 
1.2,0.74,0.5,0.71821 
1.2,0.74,1,0.91812 
1.2,0.74,1.5,0.97708 
1.2,0.74,2,0.78346 
1.2,0.74,2.5,0.65102 
1.2,0.76,0.5,0.71281 
1.2,0.76,1,0.90181 
1.2,0.76,1.5,0.98099 
1.2,0.76,2,0.80762 
1.2,0.76,2.5,0.66149 
1.2,0.78,0.5,0.70702 
1.2,0.78,1,0.88350 
1.2,0.78,1.5,0.97930 
1.2,0.78,2,0.83136 
1.2,0.78,2.5,0.67632 
1.2,0.8,0.5,0.70126 
1.2,0.8,1,0.86356 
1.2,0.8,1.5,0.97128 
1.2,0.8,2,0.85282 
1.2,0.8,2.5,0.69371 
1.3,0.4,0.5,0.76447 
1.3,0.4,1,0.86877 
1.3,0.4,1.5,0.68262 
1.3,0.4,2,0.67906 
1.3,0.4,2.5,0.86635 
1.3,0.42,0.5,0.76575 
1.3,0.42,1,0.88353 
1.3,0.42,1.5,0.69203 
1.3,0.42,2,0.67039 
1.3,0.42,2.5,0.86292 
1.3,0.44,0.5,0.76651 
1.3,0.44,1,0.89780 
1.3,0.44,1.5,0.70335 
1.3,0.44,2,0.66296 
1.3,0.44,2.5,0.85376 
1.3,0.46,0.5,0.76609 
1.3,0.46,1,0.91166 
1.3,0.46,1.5,0.71605 
1.3,0.46,2,0.65633 
1.3,0.46,2.5,0.83981 
1.3,0.48,0.5,0.76585 
1.3,0.48,1,0.92478 
1.3,0.48,1.5,0.72949 
1.3,0.48,2,0.65013 
1.3,0.48,2.5,0.82164 
1.3,0.5,0.5,0.76484 
1.3,0.5,1,0.93664 
1.3,0.5,1.5,0.74531 
1.3,0.5,2,0.64544 
1.3,0.5,2.5,0.79847 
1.3,0.52,0.5,0.76257 
1.3,0.52,1,0.94763 
1.3,0.52,1.5,0.76420 
1.3,0.52,2,0.64358 
1.3,0.52,2.5,0.77579 
1.3,0.54,0.5,0.76109 
1.3,0.54,1,0.95634 
1.3,0.54,1.5,0.78319 
1.3,0.54,2,0.64455 
1.3,0.54,2.5,0.75245 
1.3,0.56,0.5,0.75871 
1.3,0.56,1,0.96340 
1.3,0.56,1.5,0.80330 
1.3,0.56,2,0.64690 
1.3,0.56,2.5,0.72987 
1.3,0.58,0.5,0.75524 
1.3,0.58,1,0.96816 
1.3,0.58,1.5,0.82460 
1.3,0.58,2,0.65149 
1.3,0.58,2.5,0.70835 
1.3,0.6,0.5,0.75205 
1.3,0.6,1,0.97099 
1.3,0.6,1.5,0.84670 
1.3,0.6,2,0.65823 
1.3,0.6,2.5,0.68959 
1.3,0.62,0.5,0.74815 
1.3,0.62,1,0.97128 
1.3,0.62,1.5,0.86966 
1.3,0.62,2,0.66898 
1.3,0.62,2.5,0.67248 
1.3,0.64,0.5,0.74368 
1.3,0.64,1,0.96890 
1.3,0.64,1.5,0.89171 
1.3,0.64,2,0.68082 
1.3,0.64,2.5,0.65879 
1.3,0.66,0.5,0.73885 
1.3,0.66,1,0.96417 
1.3,0.66,1.5,0.91365 
1.3,0.66,2,0.69609 
1.3,0.66,2.5,0.64938 
1.3,0.68,0.5,0.73435 
1.3,0.68,1,0.95681 
1.3,0.68,1.5,0.93420 
1.3,0.68,2,0.71420 
1.3,0.68,2.5,0.64354 
1.3,0.7,0.5,0.72920 
1.3,0.7,1,0.94680 
1.3,0.7,1.5,0.95152 
1.3,0.7,2,0.73374 
1.3,0.7,2.5,0.64065 
1.3,0.72,0.5,0.72386 
1.3,0.72,1,0.93458 
1.3,0.72,1.5,0.96614 
1.3,0.72,2,0.75662 
1.3,0.72,2.5,0.64332 
1.3,0.74,0.5,0.71889 
1.3,0.74,1,0.91970 
1.3,0.74,1.5,0.97614 
1.3,0.74,2,0.78037 
1.3,0.74,2.5,0.64961 
1.3,0.76,0.5,0.71333 
1.3,0.76,1,0.90348 
1.3,0.76,1.5,0.98111 
1.3,0.76,2,0.80515 
1.3,0.76,2.5,0.65956 
1.3,0.78,0.5,0.70748 
1.3,0.78,1,0.88490 
1.3,0.78,1.5,0.97981 
1.3,0.78,2,0.82940 
1.3,0.78,2.5,0.67460 
1.3,0.8,0.5,0.70162 
1.3,0.8,1,0.86515 
1.3,0.8,1.5,0.97214 
1.3,0.8,2,0.85096 
1.3,0.8,2.5,0.69240 
1.4,0.4,0.5,0.76458 
1.4,0.4,1,0.86353 
1.4,0.4,1.5,0.67982 
1.4,0.4,2,0.68393 
1.4,0.4,2.5,0.86674 
1.4,0.42,0.5,0.76579 
1.4,0.42,1,0.87864 
1.4,0.42,1.5,0.68857 
1.4,0.42,2,0.67340 
1.4,0.42,2.5,0.86565 
1.4,0.44,0.5,0.76616 
1.4,0.44,1,0.89328 
1.4,0.44,1.5,0.69922 
1.4,0.44,2,0.66525 
1.4,0.44,2.5,0.85880 
1.4,0.46,0.5,0.76624 
1.4,0.46,1,0.90729 
1.4,0.46,1.5,0.71154 
1.4,0.46,2,0.65761 
1.4,0.46,2.5,0.84651 
1.4,0.48,0.5,0.76600 
1.4,0.48,1,0.92111 
1.4,0.48,1.5,0.72690 
1.4,0.48,2,0.65172 
1.4,0.48,2.5,0.82696 
1.4,0.5,0.5,0.76504 
1.4,0.5,1,0.93331 
1.4,0.5,1.5,0.74193 
1.4,0.5,2,0.64729 
1.4,0.5,2.5,0.80674 
1.4,0.52,0.5,0.76347 
1.4,0.52,1,0.94411 
1.4,0.52,1.5,0.75883 
1.4,0.52,2,0.64474 
1.4,0.52,2.5,0.78408 
1.4,0.54,0.5,0.76145 
1.4,0.54,1,0.95375 
1.4,0.54,1.5,0.77764 
1.4,0.54,2,0.64441 
1.4,0.54,2.5,0.75977 
1.4,0.56,0.5,0.75932 
1.4,0.56,1,0.96125 
1.4,0.56,1.5,0.79760 
1.4,0.56,2,0.64580 
1.4,0.56,2.5,0.73678 
1.4,0.58,0.5,0.75629 
1.4,0.58,1,0.96666 
1.4,0.58,1.5,0.81898 
1.4,0.58,2,0.64956 
1.4,0.58,2.5,0.71449 
1.4,0.6,0.5,0.75248 
1.4,0.6,1,0.97024 
1.4,0.6,1.5,0.84170 
1.4,0.6,2,0.65682 
1.4,0.6,2.5,0.69344 
1.4,0.62,0.5,0.74876 
1.4,0.62,1,0.97090 
1.4,0.62,1.5,0.86442 
1.4,0.62,2,0.66608 
1.4,0.62,2.5,0.67638 
1.4,0.64,0.5,0.74440 
1.4,0.64,1,0.96943 
1.4,0.64,1.5,0.88751 
1.4,0.64,2,0.67846 
1.4,0.64,2.5,0.66178 
1.4,0.66,0.5,0.74001 
1.4,0.66,1,0.96515 
1.4,0.66,1.5,0.90966 
1.4,0.66,2,0.69336 
1.4,0.66,2.5,0.65138 
1.4,0.68,0.5,0.73548 
1.4,0.68,1,0.95783 
1.4,0.68,1.5,0.93048 
1.4,0.68,2,0.71044 
1.4,0.68,2.5,0.64435 
1.4,0.7,0.5,0.73030 
1.4,0.7,1,0.94831 
1.4,0.7,1.5,0.94926 
1.4,0.7,2,0.73084 
1.4,0.7,2.5,0.64167 
1.4,0.72,0.5,0.72486 
1.4,0.72,1,0.93634 
1.4,0.72,1.5,0.96432 
1.4,0.72,2,0.75256 
1.4,0.72,2.5,0.64239 
1.4,0.74,0.5,0.71928 
1.4,0.74,1,0.92183 
1.4,0.74,1.5,0.97530 
1.4,0.74,2,0.77689 
1.4,0.74,2.5,0.64866 
1.4,0.76,0.5,0.71362 
1.4,0.76,1,0.90522 
1.4,0.76,1.5,0.98104 
1.4,0.76,2,0.80191 
1.4,0.76,2.5,0.65834 
1.4,0.78,0.5,0.70777 
1.4,0.78,1,0.88651 
1.4,0.78,1.5,0.98062 
1.4,0.78,2,0.82735 
1.4,0.78,2.5,0.67294 
1.4,0.8,0.5,0.70177 
1.4,0.8,1,0.86691 
1.4,0.8,1.5,0.97347 
1.4,0.8,2,0.85006 
1.4,0.8,2.5,0.69097 
1.5,0.4,0.5,0.76336 
1.5,0.4,1,0.85784 
1.5,0.4,1.5,0.67602 
1.5,0.4,2,0.68766 
1.5,0.4,2.5,0.86728 
1.5,0.42,0.5,0.76483 
1.5,0.42,1,0.87361 
1.5,0.42,1.5,0.68642 
1.5,0.42,2,0.67808 
1.5,0.42,2.5,0.86645 
1.5,0.44,0.5,0.76537 
1.5,0.44,1,0.88810 
1.5,0.44,1.5,0.69628 
1.5,0.44,2,0.66918 
1.5,0.44,2.5,0.86056 
1.5,0.46,0.5,0.76556 
1.5,0.46,1,0.90257 
1.5,0.46,1.5,0.70812 
1.5,0.46,2,0.66111 
1.5,0.46,2.5,0.84951 
1.5,0.48,0.5,0.76542 
1.5,0.48,1,0.91610 
1.5,0.48,1.5,0.72166 
1.5,0.48,2,0.65419 
1.5,0.48,2.5,0.83361 
1.5,0.5,0.5,0.76450 
1.5,0.5,1,0.92905 
1.5,0.5,1.5,0.73703 
1.5,0.5,2,0.64943 
1.5,0.5,2.5,0.81385 
1.5,0.52,0.5,0.76319 
1.5,0.52,1,0.94037 
1.5,0.52,1.5,0.75351 
1.5,0.52,2,0.64610 
1.5,0.52,2.5,0.79155 
1.5,0.54,0.5,0.76155 
1.5,0.54,1,0.95056 
1.5,0.54,1.5,0.77256 
1.5,0.54,2,0.64507 
1.5,0.54,2.5,0.76800 
1.5,0.56,0.5,0.75945 
1.5,0.56,1,0.95890 
1.5,0.56,1.5,0.79158 
1.5,0.56,2,0.64633 
1.5,0.56,2.5,0.74415 
1.5,0.58,0.5,0.75617 
1.5,0.58,1,0.96523 
1.5,0.58,1.5,0.81305 
1.5,0.58,2,0.64926 
1.5,0.58,2.5,0.72053 
1.5,0.6,0.5,0.75308 
1.5,0.6,1,0.96931 
1.5,0.6,1.5,0.83552 
1.5,0.6,2,0.65482 
1.5,0.6,2.5,0.69995 
1.5,0.62,0.5,0.74976 
1.5,0.62,1,0.97117 
1.5,0.62,1.5,0.85942 
1.5,0.62,2,0.66391 
1.5,0.62,2.5,0.68112 
1.5,0.64,0.5,0.74577 
1.5,0.64,1,0.96998 
1.5,0.64,1.5,0.88215 
1.5,0.64,2,0.67511 
1.5,0.64,2.5,0.66559 
1.5,0.66,0.5,0.74069 
1.5,0.66,1,0.96596 
1.5,0.66,1.5,0.90574 
1.5,0.66,2,0.68978 
1.5,0.66,2.5,0.65391 
1.5,0.68,0.5,0.73593 
1.5,0.68,1,0.95941 
1.5,0.68,1.5,0.92676 
1.5,0.68,2,0.70704 
1.5,0.68,2.5,0.64580 
1.5,0.7,0.5,0.73079 
1.5,0.7,1,0.94977 
1.5,0.7,1.5,0.94633 
1.5,0.7,2,0.72712 
1.5,0.7,2.5,0.64169 
1.5,0.72,0.5,0.72537 
1.5,0.72,1,0.93790 
1.5,0.72,1.5,0.96275 
1.5,0.72,2,0.75006 
1.5,0.72,2.5,0.64234 
1.5,0.74,0.5,0.72026 
1.5,0.74,1,0.92362 
1.5,0.74,1.5,0.97432 
1.5,0.74,2,0.77428 
1.5,0.74,2.5,0.64775 
1.5,0.76,0.5,0.71408 
1.5,0.76,1,0.90708 
1.5,0.76,1.5,0.98086 
1.5,0.76,2,0.79956 
1.5,0.76,2.5,0.65731 
1.5,0.78,0.5,0.70802 
1.5,0.78,1,0.88853 
1.5,0.78,1.5,0.98116 
1.5,0.78,2,0.82497 
1.5,0.78,2.5,0.67144 
1.5,0.8,0.5,0.70241 
1.5,0.8,1,0.86824 
1.5,0.8,1.5,0.97461 
1.5,0.8,2,0.84815 
1.5,0.8,2.5,0.68892 
1.6,0.4,0.5,0.76316 
1.6,0.4,1,0.85279 
1.6,0.4,1.5,0.67541 
1.6,0.4,2,0.69244 
1.6,0.4,2.5,0.86530 
1.6,0.42,0.5,0.76467 
1.6,0.42,1,0.86782 
1.6,0.42,1.5,0.68357 
1.6,0.42,2,0.68268 
1.6,0.42,2.5,0.86764 
1.6,0.44,0.5,0.76560 
1.6,0.44,1,0.88281 
1.6,0.44,1.5,0.69318 
1.6,0.44,2,0.67337 
1.6,0.44,2.5,0.86426 
1.6,0.46,0.5,0.76600 
1.6,0.46,1,0.89742 
1.6,0.46,1.5,0.70437 
1.6,0.46,2,0.66511 
1.6,0.46,2.5,0.85533 
1.6,0.48,0.5,0.76592 
1.6,0.48,1,0.91163 
1.6,0.48,1.5,0.71789 
1.6,0.48,2,0.65776 
1.6,0.48,2.5,0.84119 
1.6,0.5,0.5,0.76506 
1.6,0.5,1,0.92485 
1.6,0.5,1.5,0.73220 
1.6,0.5,2,0.65212 
1.6,0.5,2.5,0.82273 
1.6,0.52,0.5,0.76383 
1.6,0.52,1,0.93685 
1.6,0.52,1.5,0.74852 
1.6,0.52,2,0.64809 
1.6,0.52,2.5,0.80072 
1.6,0.54,0.5,0.76219 
1.6,0.54,1,0.94737 
1.6,0.54,1.5,0.76610 
1.6,0.54,2,0.64600 
1.6,0.54,2.5,0.77708 
1.6,0.56,0.5,0.75989 
1.6,0.56,1,0.95643 
1.6,0.56,1.5,0.78580 
1.6,0.56,2,0.64601 
1.6,0.56,2.5,0.75287 
1.6,0.58,0.5,0.75728 
1.6,0.58,1,0.96334 
1.6,0.58,1.5,0.80700 
1.6,0.58,2,0.64844 
1.6,0.58,2.5,0.72878 
1.6,0.6,0.5,0.75380 
1.6,0.6,1,0.96801 
1.6,0.6,1.5,0.82987 
1.6,0.6,2,0.65374 
1.6,0.6,2.5,0.70580 
1.6,0.62,0.5,0.75021 
1.6,0.62,1,0.97031 
1.6,0.62,1.5,0.85336 
1.6,0.62,2,0.66184 
1.6,0.62,2.5,0.68638 
1.6,0.64,0.5,0.74640 
1.6,0.64,1,0.96996 
1.6,0.64,1.5,0.87702 
1.6,0.64,2,0.67301 
1.6,0.64,2.5,0.66940 
1.6,0.66,0.5,0.74147 
1.6,0.66,1,0.96648 
1.6,0.66,1.5,0.90037 
1.6,0.66,2,0.68677 
1.6,0.66,2.5,0.65671 
1.6,0.68,0.5,0.73678 
1.6,0.68,1,0.96066 
1.6,0.68,1.5,0.92308 
1.6,0.68,2,0.70385 
1.6,0.68,2.5,0.64703 
1.6,0.7,0.5,0.73170 
1.6,0.7,1,0.95159 
1.6,0.7,1.5,0.94341 
1.6,0.7,2,0.72350 
1.6,0.7,2.5,0.64236 
1.6,0.72,0.5,0.72631 
1.6,0.72,1,0.93987 
1.6,0.72,1.5,0.96038 
1.6,0.72,2,0.74603 
1.6,0.72,2.5,0.64274 
1.6,0.74,0.5,0.72058 
1.6,0.74,1,0.92562 
1.6,0.74,1.5,0.97324 
1.6,0.74,2,0.77087 
1.6,0.74,2.5,0.64710 
1.6,0.76,0.5,0.71477 
1.6,0.76,1,0.90911 
1.6,0.76,1.5,0.98053 
1.6,0.76,2,0.79644 
1.6,0.76,2.5,0.65613 
1.6,0.78,0.5,0.70868 
1.6,0.78,1,0.89045 
1.6,0.78,1.5,0.98172 
1.6,0.78,2,0.82248 
1.6,0.78,2.5,0.66958 
1.6,0.8,0.5,0.70289 
1.6,0.8,1,0.87022 
1.6,0.8,1.5,0.97584 
1.6,0.8,2,0.84596 
1.6,0.8,2.5,0.68727 
1.7,0.4,0.5,0.76232 
1.7,0.4,1,0.84585 
